Title,Company,Location,Date,Link
파이썬 백엔드 리드(10~12년),(주)샐러드랩,서울 강남구,~ 07/22(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51099971&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c5193f1b-5d5d-4211-ad3f-58f1c5782602
[웹개발] 파이선 기반 CRM 관리 PHP,(주)에코바이오의학연구소,대전 유성구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50885808&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c5193f1b-5d5d-4211-ad3f-58f1c5782602
긴급ㅣICTㅣ파이썬 백앤드 (팀장급),(주)베스트에치알 (Best HR),서울전체,~ 08/04(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51219000&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c5193f1b-5d5d-4211-ad3f-58f1c5782602
[국비지원교육]훈련교사(정보통신) 모집(자바/빅데이터/파이썬),(주)KH인재교육원,울산 남구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51184573&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c5193f1b-5d5d-4211-ad3f-58f1c5782602
엠케이에스코리아(유)|아토텍코리아㈜ 2025년 각 부문 경력/신입 채용,엠케이에스코리아(유),경기 용인시 기흥구,~ 07/29(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51236975&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c5193f1b-5d5d-4211-ad3f-58f1c5782602
2025년 하반기 포스코스틸리온 신입사원 공개채용,포스코스틸리온(주),경북 포항시,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51199301&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c5193f1b-5d5d-4211-ad3f-58f1c5782602
2025 ROOTECH 신입/경력사원 인재영입 (연구개발/기술영업/품질관리/생산/경영지원),(주)루텍,경기 수원시 영통구,~ 07/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51185169&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c5193f1b-5d5d-4211-ad3f-58f1c5782602
㈜푸드테크 하반기 신입/경력 전부문 채용,(주)푸드테크,서울 강남구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50944477&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c5193f1b-5d5d-4211-ad3f-58f1c5782602
2025 그린카 경력/신입 상시 모집,(주)그린카,서울 강남구,~ 07/22(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51235862&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c5193f1b-5d5d-4211-ad3f-58f1c5782602
㈜위즈코리아 '25년 하반기 신입/경력 사원 모집,(주)위즈코리아,서울 강서구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51160084&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c5193f1b-5d5d-4211-ad3f-58f1c5782602
2025년 3분기 분야별 공개채용,극동건설(주),전국,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51102256&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
[kt ds] 2025년 부문별 경력사원 상시채용,(주)케이티디에스,서울 서초구,~ 07/21(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51238060&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
비상교육 전체직무 상시채용,(주)비상교육,경기 과천시,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51202028&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
25년 7월 각 부문별 신입/경력사원 채용,(주)신지모루,서울 마포구,~ 08/04(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50976423&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
도미노피자 각 부문(자회사 포함) 공개 채용,청오디피케이(주),서울 강남구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51189375&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
2025년 7월 아이센스 수시채용(신입/경력),(주)아이센스,서울 서초구,~ 07/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51201745&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
2025년 각 부문 상반기 채용,(주)대일시스템,경기 용인시 처인구,~ 07/23(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51049923&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
신입공채-SW개발/SW컨설턴트/해외사업/영업,(주)파수,서울 마포구,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51133006&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
㈜피아이이 하반기 각 부문 공개채용,(주)피아이이,경기 화성시,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51160907&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
2025년 상반기 전직군 신입/경력 채용,(주)더블티,경기 수원시 권선구,~ 08/14(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50542164&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
2025년 상반기 각 부문별 신입/경력 모집,(주)트리즈,경기 화성시,~ 07/21(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50856915&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
2025년 하반기 JB우리캐피탈 경력직원 수시채용,제이비우리캐피탈(주),서울 영등포구,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51210008&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
[코스닥 상장사] 2025년 이에이트 부문별 채용,이에이트(주),서울 송파구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50441637&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
한국전자기술연구원 전문계약직 연구원 채용 공고,한국전자기술연구원,경기 성남시 분당구,~ 07/15(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51251724&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
[대기업/자체계약/판교] SK계열사 본사 개발자 채용 - 신입 가능,(주)사람인에이치에스,경기 성남시 분당구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51214999&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
전 부문 채용,(주)원익로보틱스,경기 성남시 분당구,~ 07/27(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50857388&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
각 부문 신입 및 경력 채용,기쁨병원,서울 서초구,~ 07/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51209388&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
㈜월덱스 각 부문 신입/경력 공개채용,(주)월덱스,경북 구미시,~ 07/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51060672&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
"본사 각 부문별 채용(초음파,연구소,해외영업,경영지원)",(주)디알젬,경기 광명시,~ 08/10(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51272559&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
[SGA그룹] 하반기 신입/경력 채용,에스지에이(주),경기 의왕시,~ 07/24(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51243293&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
(주)견우푸드 신입/경력 정규직 채용,(주)견우푸드,경기 광주시,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51021522&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
(주)리스큐어바이오사이언시스 전 부문 경력채용,(주)리스큐어바이오사이언시스,경기 성남시,~ 08/06(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51248867&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
2025년 7월 신입사원 수시채용,(주)엘지에너지솔루션,서울 서초구,~ 07/14(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51224708&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
(주)리만코리아 경력직 채용(서울/대구),주식회사 리만코리아,서울 강남구,~ 08/08(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51253342&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
[DB하이텍 & DB글로벌칩] 경력사원 공개채용 (7월),(주)DB하이텍,경기 부천시,~ 08/03(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51208268&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
[화장품 제조사] 각 부문 신입/경력 채용,(주)이앤씨,경기 용인시 처인구,~ 08/31(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50838075&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
각 부문별 신입 및 경력 모집,(주)에이아이코리아,경기 평택시,~ 08/01(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51185212&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
엔씨소프트 전 부문 수시 채용,(주)엔씨소프트,경기 성남시 분당구,~ 05/21(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50846410&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
에이엠㈜ 신입/경력 채용 모집,에이엠(주),경기 과천시,~ 07/22(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51102960&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
[대상정보기술] 각 부문별 신입·경력 채용,대상정보기술(주),서울 광진구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51135965&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
통신 장비 유지보수/인공지능 개발 연구원/웹개발자 채용,(주)스피어에이엑스,경북 안동시,~ 08/15(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51053070&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
[메타빌드] AI 제품 개발/인프라 구축 인력 채용,메타빌드(주),서울 서초구,~ 08/10(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51271035&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
[경농] 스마트팜사업부문 시스템개발팀 개발자 경력 채용,(주)경농,서울 서초구,~ 07/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51223762&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
[슈어소프트테크] 2025 신입 / 경력 채용,슈어소프트테크(주),경기 성남시 수정구,~ 07/23(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51096615&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
IT본부 개발1부 신입사원 모집,(주)연합인포맥스,서울 종로구,~ 07/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51211476&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
[서울] R&D전략개발실 빅데이터 전담 연구원 모집,(주)엔지켐생명과학,서울 서초구,~ 08/09(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51265711&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
[넥스트칩] 2025년 7월 각 부문 모집,(주)넥스트칩,경기 성남시 분당구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51133073&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
[솔탑] 2025년 부문별 신입/경력사원 모집,(주)솔탑,세종특별자치시,~ 08/12(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51203202&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
㈜베르티스 우수인재 채용,(주)베르티스,경기 과천시,~ 07/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51243034&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
(주)모비젠 JAVA 서버 개발자 채용,(주)모비젠,경기 성남시 수정구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51229054&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
"[국내TOP7로펌/법무법인YK] 강남주사무소 채용(개발자, 시스템관리자, 웹기획자, 디자이너)",법무법인와이케이,서울 강남구,~ 08/08(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50990670&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
[일경험]교학팀/콘텐츠/과정개발/메타데이터팀/사무행정 인턴 모집,(주)에스테이트,서울 강남구,~ 07/23(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51105179&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
[인천 송도 근무] 마케팅 일반사무직 채용(월-금/토-수 근무),(주)쇼엠,인천 연수구,~ 07/24(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51126306&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
로봇/로보틱스 S/W 엔지니어 모집(인턴/신입/경력/전문연구요원),(주)테솔로,경기 광명시,~ 08/09(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51266814&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
"[CAL주식회사/일본] WEB/ IT 개발자 채용, 미경험 신입 대환영",칼주식회사(영업소),일본,~ 08/01(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51186575&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
Research Ops 채용 (서베이시스템 운영 및 IT 지원),인사이트코리아,서울 서초구,~ 08/09(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51261262&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
건양대학교병원_바이오 메디컬 AI(의료 인공지능) 개발자 교육생 모집,미래융합교육원,대전 서구,~ 07/15(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50833896&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
[국비무료/숙식무료]AI/빅데이터분석/풀스택/KDT심화,휴먼IT교육센터_국비지원무료교육,서울 영등포구,~ 07/24(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51262404&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
"[서울/경기] 수강료 0원 무료 취업교육생 과정모집(인공지능AI,빅데이터,풀스택,웹디자인,게임,메타버스)",엠비씨(MBC)아카데미 컴퓨터교육센터,서울 종로구,~ 08/12(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49563552&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
데브옵스 엔지니어 채용,망고클라우드(주),부산 북구,~ 08/07(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51252537&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fa0f93cf-32f5-4c4d-a60f-fe20c00086c2
